OWNER_CIK,OWNER_NAME,Weighted_Return_6M,Weighted_Return_1Y,Weighted_Return_18M,Weighted_SP500_6M,Weighted_SP500_1Y,Weighted_SP500_18M,Weighted_Sector_6M,Weighted_Sector_1Y,Weighted_Sector_18M,Return_vs_SP500_6M,Return_vs_SP500_1Y,Return_vs_SP500_18M,Return_vs_Sector_6M,Return_vs_Sector_1Y,Return_vs_Sector_18M,Avg_Transaction_Value,Total_Transaction_Value,Transaction_Count,Number_of_Companies,Most_Common_Company,Most_Active_Sector,Most_Common_Company_Cap_Category,Earliest_Transaction_Year,Most_Recent_Transaction_Year,Unique_Transaction_Years
1632791,Lee Myles P,0.22,0.62,0.31,0.14,0.32,0.34,0.17,0.38,0.33,0.08,0.30,-0.03,0.05,0.24,-0.02,116220,116220,1,1,TT,Industrials,Large Cap,2020,2020,1
1633662,Brackenridge Alexander,-0.31,-0.29,-0.27,0.07,0.15,0.23,0.05,0.06,0.07,-0.39,-0.44,-0.51,-0.36,-0.35,-0.34,7441.315556,66971.84,9,1,EQR,Real Estate,Large Cap,2015,2017,3
1634099,HULSE WALTER S III,-0.04,0.47,0.38,0.12,0.25,0.38,0.08,0.41,0.23,-0.16,0.22,0.00,-0.12,0.06,0.16,106700.88,640205.28,6,1,OKE,Energy,Large Cap,2015,2020,2
1634257,Riney Stephen J,-0.15,-0.13,-0.06,-0.03,0.02,0.11,0.01,0.03,0.01,-0.13,-0.15,-0.17,-0.16,-0.16,-0.07,236538,709614,3,1,APA,Energy,Mid Cap,2015,2022,3
1634573,Dunie Deborah B.,0.73,0.87,1.02,0.05,0.14,0.16,0.06,0.05,0.09,0.69,0.73,0.86,0.67,0.81,0.93,76064.2,380321,5,1,LNT,Utilities,Large Cap,2015,2018,4
1635088,Roivant Sciences Ltd.,37.80,44.79,55.45,0.05,0.05,0.17,0.03,0.00,0.07,37.75,44.75,55.28,37.78,44.79,55.38,15000000,45000000,3,1,AXON,Industrials,Large Cap,2018,2019,2
1635208,Beebe Lydia I,0.85,1.35,1.49,0.20,0.33,0.56,-0.18,0.22,0.25,0.65,1.02,0.93,1.03,1.13,1.24,15430,30860,2,1,EQT,Energy,Large Cap,2020,2020,1
1635673,KLOET THOMAS A,0.04,0.15,0.20,-0.05,-0.01,0.01,-0.03,-0.03,0.00,0.09,0.16,0.19,0.07,0.18,0.20,96920,96920,1,1,NDAQ,Financials,Large Cap,2015,2015,1
1635716,Mosing Gregory Stanton,54355110749.71,63596113177.45,70193726152.58,0.06,0.14,0.24,0.04,0.18,0.19,54355110749.65,63596113177.31,70193726152.34,54355110749.67,63596113177.27,70193726152.38,98820,494100,5,1,FI,Financials,Large Cap,2017,2017,1
1635955,Zarcone Dominick P,-0.12,-0.03,-0.02,-0.04,0.06,0.14,-0.05,0.04,0.10,-0.08,-0.09,-0.16,-0.07,-0.08,-0.13,154250,771250,5,1,LKQ,Consumer Discretionary,Large Cap,2015,2018,3
1636588,Pezold Stacey M,-0.06,0.31,0.39,-0.07,0.01,0.08,-0.07,0.05,0.17,0.01,0.30,0.30,0.01,0.26,0.22,8571,25713,3,1,PAYC,Industrials,Large Cap,2015,2015,1
1636684,Dexxon Holdings Ltd.,37.80,44.79,55.45,0.05,0.05,0.17,0.03,0.00,0.07,37.75,44.75,55.28,37.78,44.79,55.38,15000000,45000000,3,1,AXON,Industrials,Large Cap,2018,2019,2
1636701,Oren Dan,37.80,44.79,55.45,0.05,0.05,0.17,0.03,0.00,0.07,37.75,44.75,55.28,37.78,44.79,55.38,15000000,45000000,3,1,AXON,Industrials,Large Cap,2018,2019,2
1638254,Lewis Ronald J.,0.29,0.12,0.15,0.17,0.00,0.00,0.14,0.00,0.00,0.12,0.12,0.15,0.15,0.12,0.15,249980.67,249980.67,1,1,BALL,Materials,Large Cap,2023,2023,1
1638780,Auer John F,-0.12,0.02,0.30,0.12,0.18,0.28,0.10,0.33,0.44,-0.24,-0.16,0.02,-0.22,-0.31,-0.14,1514000,1514000,1,1,PGR,Financials,Large Cap,2016,2016,1
1639831,Curran Martin J,-0.14,0.08,0.33,0.01,0.13,0.25,0.04,0.21,0.38,-0.15,-0.05,0.08,-0.18,-0.13,-0.05,597119.4,597119.4,1,1,GLW,Information Technology,Large Cap,2015,2015,1
1639848,Dunn Micheal G.,-0.21,-0.34,-0.44,0.07,0.13,0.04,-0.04,-0.13,-0.46,-0.28,-0.47,-0.48,-0.17,-0.21,0.02,63850,63850,1,1,WMB,Energy,Large Cap,2018,2018,1
1639880,MOSKOWITZ JOSEPH L,228.70,250.86,271.33,0.06,0.10,0.14,0.02,0.08,0.11,228.64,250.77,271.19,228.68,250.78,271.22,52474.125,209896.5,4,1,AFL,Financials,Large Cap,2015,2018,3
1640036,Kumbier Michelle,0.03,-0.04,-0.10,0.15,0.10,0.07,0.18,0.12,0.12,-0.12,-0.13,-0.17,-0.16,-0.15,-0.22,101192.6575,404770.63,4,2,TDY,Information Technology,Large Cap,2021,2021,1
1640081,Montiel Maritza Gomez,1.57,1.71,2.91,0.09,0.13,0.13,0.01,-0.03,0.06,1.48,1.58,2.78,1.56,1.74,2.85,133652.6667,400958,3,2,RCL,Consumer Discretionary,Large Cap,2017,2023,3
1640483,HOUGH G. THOMAS,0.04,-0.16,-0.11,0.11,0.20,0.26,0.12,0.19,0.22,-0.07,-0.36,-0.37,-0.08,-0.34,-0.33,161286.6667,483860,3,1,EFX,Industrials,Large Cap,2016,2016,1
1641284,Paul Edward Northen,0.57,1.05,0.90,-0.01,0.11,0.22,-0.14,0.04,0.15,0.58,0.94,0.68,0.71,1.01,0.74,120.365,240.73,2,1,ROL,Industrials,Large Cap,2020,2021,2
1641337,Marlow DeeAnne J,-0.13,-0.20,0.61,0.10,0.02,0.26,0.12,-0.05,0.31,-0.23,-0.22,0.35,-0.25,-0.15,0.30,70850,70850,1,1,ALB,Materials,Large Cap,2019,2019,1
1641859,"Volpe Velox, L.P.",0.00,0.00,0.00,0.08,0.15,0.24,-0.07,-0.08,-0.13,-0.08,-0.15,-0.24,0.07,0.08,0.13,12425576.92,161532500,13,1,FOX,Communication Services,Micro Cap,2016,2016,1
1642192,Gonsalves Rodney,0.32,0.33,0.24,0.21,0.33,0.00,0.12,0.18,0.00,0.11,0.00,0.24,0.20,0.15,0.24,287.72,287.72,1,1,A,Health Care,Large Cap,2023,2023,1
1642425,Ruland Rodd Richard,-0.17,0.04,0.19,-0.01,0.10,0.13,-0.05,0.06,0.08,-0.16,-0.06,0.06,-0.12,-0.02,0.11,210380,210380,1,1,HUBB,Industrials,Large Cap,2018,2018,1
1642501,LAURO JEFFREY ALAN,0.09,0.18,0.18,0.08,0.12,0.23,0.06,0.15,0.25,0.01,0.06,-0.05,0.02,0.04,-0.07,22158.27273,243741,11,1,ORLY,Consumer Discretionary,Large Cap,2016,2022,5
1642974,Coombs Daniel M,-0.02,0.44,0.31,0.10,0.40,0.54,0.18,0.57,0.59,-0.13,0.04,-0.23,-0.20,-0.13,-0.28,141906.4,283812.8,2,1,LYB,Materials,Large Cap,2015,2020,2
1643074,Altmeyer Mark,1.26,1.02,0.94,0.10,0.19,0.24,0.10,0.22,0.25,1.16,0.83,0.70,1.16,0.80,0.69,25622,25622,1,1,AXON,Industrials,Large Cap,2016,2016,1
1643244,Shaw Alan H.,0.16,0.38,0.20,0.22,0.38,0.34,0.24,0.43,0.32,-0.05,0.00,-0.14,-0.08,-0.05,-0.12,2148.015,21480.15,10,1,NSC,Industrials,Large Cap,2020,2021,2
1644052,Laulis Julia M.,-0.18,-0.16,-0.33,0.11,0.20,0.00,-0.06,0.15,0.00,-0.29,-0.36,-0.33,-0.12,-0.31,-0.33,29265,29265,1,1,AES,Utilities,Mid Cap,2023,2023,1
1644492,Liu Xia,0.06,0.01,0.16,0.19,0.14,0.04,0.17,0.18,0.28,-0.13,-0.13,0.12,-0.11,-0.17,-0.12,81500,81500,1,1,WEC,Utilities,Large Cap,2021,2021,1
1644617,Burns Bill,0.23,0.58,0.79,0.13,0.08,0.02,0.18,0.15,0.03,0.10,0.50,0.78,0.05,0.44,0.76,182885.6667,548657,3,1,ZBRA,Information Technology,Large Cap,2015,2023,2
1644650,"Volpe Velox, LLC",0.00,0.00,0.00,0.08,0.15,0.24,-0.07,-0.08,-0.13,-0.08,-0.15,-0.24,0.07,0.08,0.13,12425576.92,161532500,13,1,FOX,Communication Services,Micro Cap,2016,2016,1
1644696,Owen Jeffery,-0.17,-0.16,-0.51,0.07,0.25,0.00,-0.02,0.09,0.00,-0.24,-0.41,-0.51,-0.15,-0.25,-0.51,236790,236790,1,1,DG,Consumer Staples,Large Cap,2023,2023,1
1645425,Bradley Alexander R.,0.77,1.06,0.45,-0.01,0.11,0.20,-0.05,0.26,0.43,0.78,0.95,0.25,0.82,0.80,0.02,200114.4,200114.4,1,1,FSLR,Information Technology,Large Cap,2022,2022,1
1645551,Yang Mandy,-0.51,-0.33,-0.47,0.01,0.22,0.00,0.10,0.36,0.00,-0.52,-0.55,-0.47,-0.61,-0.69,-0.47,137256.065,549024.26,4,1,ENPH,Information Technology,Mid Cap,2023,2023,1
1645820,Domier Tanya L,0.12,-0.01,-0.11,0.07,0.23,0.24,0.10,0.20,0.38,0.05,-0.24,-0.35,0.02,-0.21,-0.49,83295.98667,249887.96,3,1,YUM,Consumer Discretionary,Large Cap,2019,2019,1
1646424,Ralph Douglas R,-0.02,0.14,0.00,0.09,0.25,0.25,0.08,0.24,0.15,-0.11,-0.11,-0.25,-0.10,-0.10,-0.15,49040,49040,1,1,DAL,Industrials,Large Cap,2017,2017,1
1646746,Burns Mark Lagrand,-0.09,-0.22,-0.15,0.11,0.14,0.30,0.10,0.01,0.19,-0.21,-0.36,-0.46,-0.19,-0.23,-0.34,16297.8,32595.6,2,1,GD,Industrials,Large Cap,2015,2019,2
1647222,Lawton III Harry A,0.41,0.52,0.86,0.00,0.16,0.32,0.14,0.31,0.39,0.41,0.36,0.54,0.27,0.21,0.47,125212.28,125212.28,1,1,TSCO,Consumer Discretionary,Large Cap,2020,2020,1
1647706,Carter Peter W,-0.08,0.07,0.12,0.04,0.16,0.26,0.03,0.19,0.27,-0.12,-0.09,-0.14,-0.11,-0.12,-0.15,103550,103550,1,1,DAL,Industrials,Large Cap,2016,2016,1
1648327,Jude Justin L,-0.21,-0.27,0.01,0.00,0.01,0.15,0.01,0.04,0.13,-0.21,-0.28,-0.14,-0.22,-0.31,-0.12,37146.8,74293.6,2,1,LKQ,Consumer Discretionary,Large Cap,2018,2018,1
1648477,Davis Jeffrey A.,-0.36,-0.28,-0.48,0.09,0.16,0.22,0.03,0.03,0.08,-0.45,-0.43,-0.70,-0.39,-0.30,-0.56,246858.7,493717.4,2,1,DLTR,Consumer Staples,Large Cap,2023,2024,2
1648715,Hopfield Jessica,0.56,0.86,1.07,0.09,0.17,0.20,0.08,0.11,0.21,0.47,0.69,0.87,0.48,0.75,0.85,99816.85,199633.7,2,1,PODD,Health Care,Large Cap,2016,2017,2
1648779,Cogut Charles I,0.95,1.27,1.25,0.05,0.15,0.18,0.02,0.16,0.13,0.90,1.12,1.07,0.93,1.11,1.13,29362.25,117449,4,2,APD,Materials,Large Cap,2015,2018,3
1649477,Davila Marco A.,1.59,1.65,1.88,0.01,0.01,0.09,0.00,0.00,0.07,1.58,1.64,1.79,1.59,1.65,1.81,36949.125,73898.25,2,1,PCAR,Industrials,Large Cap,2015,2018,2
1649570,Guilfoyle James D,-0.08,0.45,0.26,0.25,0.41,0.65,0.33,0.58,0.75,-0.33,0.04,-0.39,-0.41,-0.13,-0.49,19793.4,19793.4,1,1,LYB,Materials,Large Cap,2020,2020,1
1649634,Smith Andrea B,0.00,0.31,0.05,-0.10,-0.03,-0.04,-0.03,0.00,-0.08,0.10,0.34,0.09,0.03,0.31,0.13,247810.8,247810.8,1,1,HCA,Health Care,Large Cap,2022,2022,1
1649773,Schapiro Richard M,0.03,0.07,0.02,0.16,0.24,0.30,0.14,0.12,0.21,-0.13,-0.17,-0.28,-0.11,-0.05,-0.19,56000,56000,1,1,MOH,Health Care,Large Cap,2016,2016,1
1649956,Durham Mikel A.,-0.05,-0.24,-0.22,0.06,0.15,0.11,-0.03,-0.04,-0.02,-0.11,-0.39,-0.33,-0.02,-0.20,-0.20,92378.455,184756.91,2,1,TSN,Consumer Staples,Large Cap,2017,2017,1
1650649,FIELD JOHN DOUGLAS,0.07,0.01,0.01,0.16,0.00,0.00,0.05,0.00,0.00,-0.09,0.01,0.01,0.02,0.01,0.01,2011100,2011100,1,1,F,Consumer Discretionary,Large Cap,2023,2023,1
1651056,Schuck Nicolas G,0.11,0.15,-0.08,0.07,0.25,0.00,0.06,0.19,0.00,0.04,-0.10,-0.08,0.05,-0.04,-0.08,2243.53,2243.53,1,1,HII,Industrials,Mid Cap,2023,2023,1
1651857,Galbut Russell W,0.07,-0.05,-0.05,0.00,0.04,0.14,-0.01,0.06,0.20,0.07,-0.09,-0.19,0.08,-0.11,-0.25,756250,1512500,2,1,NCLH,Consumer Discretionary,Large Cap,2022,2022,1
1652044,Alphabet Inc.,0.45,1.74,4.17,0.09,0.05,0.27,0.16,0.31,0.64,0.36,1.69,3.90,0.29,1.43,3.53,4760000,4760000,1,1,CRWD,Information Technology,Large Cap,2019,2019,1
1653427,Shukla Saumil P,-0.18,-0.17,-0.16,0.05,0.10,0.17,0.05,0.07,0.10,-0.23,-0.27,-0.33,-0.23,-0.24,-0.26,3762.016875,60192.27,16,1,ED,Utilities,Large Cap,2015,2019,5
1653466,Spence Timothy,-0.19,-0.31,0.10,0.11,0.13,0.32,0.04,0.00,0.26,-0.30,-0.44,-0.22,-0.23,-0.31,-0.16,13927.81556,250700.68,18,1,FITB,Financials,Large Cap,2022,2022,1
1653795,Cardenas Ricardo,0.50,1.20,1.24,0.23,0.49,0.62,0.37,0.56,0.68,0.27,0.71,0.62,0.13,0.64,0.56,174973.5,174973.5,1,1,DRI,Consumer Discretionary,Large Cap,2020,2020,1
1656242,LORES ENRIQUE,-0.26,-0.20,-0.14,-0.03,0.03,0.08,0.01,0.05,0.08,-0.23,-0.22,-0.23,-0.27,-0.25,-0.22,267708.2,803124.6,3,2,PYPL,Financials,Large Cap,2020,2022,3
1656460,Wynn Family Limited Partnership,0.53,0.50,1.15,0.17,0.22,0.33,0.15,0.19,0.29,0.36,0.28,0.83,0.38,0.31,0.86,3127140.323,46907104.85,15,1,WYNN,Consumer Discretionary,Large Cap,2016,2016,1
1656609,Grossi Richard A.,-0.25,-0.23,0.00,0.00,0.02,0.14,-0.03,0.00,0.19,-0.25,-0.25,-0.14,-0.22,-0.23,-0.19,75216,75216,1,1,MTB,Financials,Large Cap,2015,2015,1
1656712,MODOFF BRIAN,0.10,-0.03,-0.03,0.12,0.18,0.27,0.12,0.25,0.44,-0.02,-0.21,-0.30,-0.02,-0.28,-0.47,111900,111900,1,1,QCOM,Information Technology,Large Cap,2016,2016,1
1657175,Inglis John C,-0.20,-0.11,0.10,0.06,0.08,0.20,0.05,0.02,0.13,-0.26,-0.20,-0.10,-0.25,-0.13,-0.03,83570.84333,250712.53,3,3,AIG,Financials,Large Cap,2017,2024,3
1658460,McKelvey James Morgan Jr.,0.30,0.48,0.55,0.19,0.00,0.00,0.23,0.00,0.00,0.11,0.48,0.55,0.07,0.48,0.55,684000,684000,1,1,EMR,Industrials,Large Cap,2023,2023,1
1658470,Henry Alyssa,-0.34,-0.19,-0.24,0.01,0.18,0.36,0.15,0.39,0.59,-0.35,-0.37,-0.60,-0.49,-0.58,-0.83,999152,999152,1,1,INTC,Information Technology,Large Cap,2020,2020,1
1658484,Seymon Pamela,7074.44,9180.16,9759.10,-0.02,0.05,0.14,0.13,0.07,0.06,7074.46,9180.11,9758.96,7074.31,9180.09,9759.04,120000,120000,1,1,MTCH,Communication Services,Mid Cap,2015,2015,1
1658502,Swidler Gary,7074.44,9180.16,9759.10,-0.02,0.05,0.14,0.13,0.07,0.06,7074.46,9180.11,9758.96,7074.31,9180.09,9759.04,48000,48000,1,1,MTCH,Communication Services,Mid Cap,2015,2015,1
1658732,Richie Laurel,0.14,0.25,0.51,0.13,0.23,0.31,0.10,0.26,0.31,0.01,0.03,0.20,0.04,-0.01,0.20,25073.33333,75220,3,1,SYF,Financials,Large Cap,2017,2020,3
1659018,Liberatore Michael,-0.01,0.19,0.03,0.17,0.33,0.26,0.23,0.31,0.26,-0.18,-0.14,-0.23,-0.24,-0.12,-0.23,4370.3,8740.6,2,1,BR,Industrials,Large Cap,2020,2020,1
1659266,Simon Kenneth Jay,-0.15,0.03,-0.01,0.09,0.19,0.25,0.04,0.11,0.03,-0.24,-0.16,-0.26,-0.18,-0.09,-0.04,38288.57,114865.71,3,1,CCI,Real Estate,Large Cap,2016,2016,1
1659625,Gosebruch Henry O,0.02,0.21,0.33,0.09,0.07,0.27,0.12,0.15,0.29,-0.07,0.14,0.06,-0.10,0.06,0.04,2018400,2018400,1,1,ABBV,Health Care,Mega Cap,2019,2019,1
1660311,Kelligrew James B,0.07,0.25,0.42,0.06,0.21,0.07,0.04,0.22,0.06,0.01,0.03,0.34,0.03,0.02,0.36,12361.7719,778791.63,63,1,USB,Financials,Large Cap,2016,2023,8
1660432,Cain James P,-0.14,-0.15,-0.14,0.08,0.12,0.13,0.04,-0.02,0.05,-0.22,-0.27,-0.27,-0.18,-0.13,-0.19,11939,11939,1,1,ARE,Real Estate,Large Cap,2017,2017,1
1661038,Dierker Richard A,0.00,0.19,0.28,0.05,0.13,0.17,0.01,0.07,0.02,-0.05,0.06,0.11,0.00,0.12,0.26,47427.18,94854.36,2,1,CHD,Consumer Staples,Large Cap,2016,2017,2
1661379,GOODMAN STACEY,0.13,0.09,0.13,0.14,0.23,0.11,0.32,0.31,0.20,-0.01,-0.14,0.02,-0.19,-0.22,-0.07,22761.2,22761.2,1,1,PRU,Financials,Large Cap,2020,2020,1
1661712,Pitoniak Edward Baltazar,-0.19,-0.11,-0.02,0.09,0.12,0.28,0.01,0.00,0.17,-0.28,-0.24,-0.30,-0.20,-0.12,-0.20,476958,1430874,3,1,VICI,Real Estate,Large Cap,2018,2020,3
1661832,Bomhard Britta,0.04,-0.05,0.00,0.10,0.19,0.25,0.09,0.09,-0.01,-0.05,-0.24,-0.25,-0.05,-0.14,0.01,91711.435,183422.87,2,1,CHD,Consumer Staples,Large Cap,2016,2018,2
1661849,Wells Jason P.,0.04,0.15,0.18,0.16,-0.02,-0.05,0.09,0.04,0.00,-0.12,0.17,0.23,-0.05,0.11,0.18,254850,509700,2,1,CNP,Utilities,Large Cap,2021,2023,2
1662190,Wallace Mark Kenneth,299000000000000.00,319000000000000.00,376000000000000.00,0.20,0.39,0.53,0.29,0.51,0.54,298999999999999.00,318999999999999.00,375999999999999.00,298999999999999.00,318999999999999.00,375999999999999.00,20214.48,20214.48,1,1,CSX,Industrials,Large Cap,2020,2020,1
1662823,DERKSEN BRIAN L,-0.07,0.27,0.63,0.13,0.27,0.27,0.06,0.21,0.16,-0.20,0.00,0.37,-0.13,0.06,0.48,147455,737275,5,1,OKE,Energy,Large Cap,2016,2023,5
1662995,Scott Stuart Lockard,0.01,0.18,0.26,0.07,0.15,0.21,0.06,0.13,0.17,-0.06,0.03,0.05,-0.05,0.05,0.09,1166.9,4667.6,4,1,JBHT,Industrials,Large Cap,2016,2017,2
1663049,McDonnough Clinton D,-0.25,-0.14,-0.16,0.08,0.15,0.24,-0.04,0.01,0.02,-0.34,-0.30,-0.40,-0.21,-0.16,-0.18,80360,321440,4,1,UDR,Real Estate,Large Cap,2016,2017,2
1663286,Biesterfeld Robert C Jr,-0.12,-0.09,0.06,0.03,0.05,0.28,-0.03,-0.10,0.15,-0.15,-0.14,-0.21,-0.09,0.01,-0.09,58272.40333,174817.21,3,1,CHRW,Industrials,Large Cap,2019,2020,2
1664542,COSTELLO ELLEN,-0.16,-0.01,-0.09,0.08,0.16,0.23,0.06,0.19,0.13,-0.24,-0.18,-0.32,-0.22,-0.20,-0.22,42818.12,428181.2,10,1,C,Financials,Large Cap,2016,2019,3
1664676,Tyler Jason J.,0.29,0.60,0.73,0.18,0.00,0.00,0.27,0.00,0.00,0.10,0.60,0.73,0.02,0.60,0.73,56109.25,112218.5,2,1,NTRS,Financials,Large Cap,2023,2023,1
1665229,Todaro Michael J.,-0.04,-0.38,-0.13,0.16,0.16,0.35,0.16,-0.07,0.20,-0.21,-0.55,-0.48,-0.21,-0.31,-0.33,90093.995,180187.99,2,1,MTB,Financials,Large Cap,2019,2019,1
1665428,Conger Harry M. IV,0.13,-0.17,-0.23,0.11,0.16,0.11,0.10,0.08,0.00,0.02,-0.33,-0.34,0.03,-0.25,-0.23,551021.4,551021.4,1,1,FCX,Materials,Large Cap,2017,2017,1
1665490,Marks Judith Fran,-0.03,0.14,0.11,0.18,0.25,0.32,0.17,0.28,0.34,-0.21,-0.11,-0.21,-0.20,-0.14,-0.23,90280,90280,1,1,HUBB,Industrials,Large Cap,2016,2016,1
1665678,Alpuche Charles,0.19,0.82,1.21,0.09,0.17,0.19,0.09,0.18,0.19,0.10,0.65,1.03,0.10,0.64,1.03,197010,394020,2,1,PODD,Health Care,Large Cap,2016,2017,2
1665741,Accel Leaders Fund L.P.,0.45,1.74,4.17,0.09,0.05,0.27,0.16,0.31,0.64,0.36,1.69,3.90,0.29,1.43,3.53,11050000,22100000,2,1,CRWD,Information Technology,Large Cap,2019,2019,1
1665742,Accel Leaders Fund Associates L.L.C.,0.45,1.74,4.17,0.09,0.05,0.27,0.16,0.31,0.64,0.36,1.69,3.90,0.29,1.43,3.53,11050000,22100000,2,1,CRWD,Information Technology,Large Cap,2019,2019,1
1666801,Lindsay T. Robin,0.42,0.63,0.58,0.10,0.14,0.23,0.08,0.12,0.28,0.32,0.49,0.35,0.34,0.51,0.30,430800,430800,1,1,NCLH,Consumer Discretionary,Large Cap,2016,2016,1
1667348,BALCAEN FILIP,-0.08,0.11,-0.03,0.09,0.19,0.25,0.15,0.24,0.30,-0.17,-0.08,-0.28,-0.23,-0.13,-0.33,5275832.548,137171646.3,26,1,MHK,Consumer Discretionary,Mid Cap,2018,2020,3
1667779,Spears Michael P,0.67,1.13,1.01,0.08,0.13,0.13,0.08,0.10,0.20,0.59,1.00,0.88,0.59,1.03,0.81,101475,101475,1,1,PODD,Health Care,Large Cap,2017,2017,1
1667819,Quane Alessandrea C.,0.15,0.29,0.17,0.17,0.15,0.06,0.16,0.19,0.02,-0.02,0.14,0.11,-0.01,0.10,0.15,835.24,835.24,1,1,AIG,Financials,Large Cap,2021,2021,1
1667990,KETCHUM JOHN W,-0.08,-0.06,-0.09,0.02,0.20,0.13,-0.03,-0.02,-0.06,-0.11,-0.26,-0.22,-0.05,-0.04,-0.03,673716.25,2021148.75,3,1,NEE,Utilities,Large Cap,2022,2023,2
1669754,LENTZ MICHAEL E,-0.26,-0.47,-0.49,0.02,-0.02,0.21,0.07,-0.04,0.00,-0.28,-0.45,-0.70,-0.33,-0.43,-0.49,4732.03,4732.03,1,1,HST,Real Estate,Large Cap,2019,2019,1
1669883,Paine Andrew J III,0.06,0.48,0.75,0.02,0.24,0.00,0.00,0.27,0.00,0.04,0.24,0.75,0.06,0.20,0.75,369878.35,739756.7,2,1,KEY,Financials,Large Cap,2016,2023,2
1670982,Schiffman Glenn,0.07,0.23,0.12,0.17,0.00,0.00,0.24,0.00,0.00,-0.10,0.23,0.12,-0.17,0.23,0.12,116440,116440,1,1,MTCH,Communication Services,Mid Cap,2023,2023,1
1671250,BLUME JESSICA L.,0.26,0.27,0.15,0.10,0.06,0.27,0.15,0.15,0.29,0.16,0.21,-0.12,0.11,0.12,-0.14,151021.5,151021.5,1,1,CNC,Health Care,Large Cap,2019,2019,1
1672184,Hankin Michael David,-0.05,0.09,0.00,0.07,0.15,0.16,0.08,0.16,0.09,-0.12,-0.06,-0.16,-0.13,-0.07,-0.09,63649.8775,254599.51,4,1,SWK,Industrials,Large Cap,2016,2018,2
1672424,Mendillo Jane L,0.08,-0.01,0.09,0.08,0.15,0.18,0.09,0.20,0.23,0.00,-0.16,-0.09,-0.01,-0.20,-0.14,49950.93333,149852.8,3,1,GM,Consumer Discretionary,Large Cap,2016,2017,2
1672532,Woods Thomas D,0.24,0.37,0.53,0.13,0.08,0.11,0.20,0.14,0.15,0.11,0.29,0.42,0.03,0.24,0.38,534916.6667,1604750,3,1,BAC,Financials,Mega Cap,2016,2023,3
1672709,Vounatsos Michel,0.15,0.09,0.01,0.07,0.10,0.14,0.07,0.13,0.17,0.07,-0.01,-0.13,0.08,-0.04,-0.16,553223.41,2766117.05,5,1,BIIB,Health Care,Large Cap,2017,2020,3
1672739,Datesh LuAnn,-0.10,0.14,0.73,0.04,-0.03,0.07,-0.03,-0.14,-0.06,-0.13,0.18,0.66,-0.07,0.28,0.79,16303.9,48911.7,3,1,ERIE,Financials,Large Cap,2017,2018,2
1672787,Ferris Stephanie,-0.20,-0.07,0.17,0.10,0.25,0.41,-0.05,0.11,0.23,-0.30,-0.32,-0.24,-0.15,-0.18,-0.06,149430.4,149430.4,1,1,FIS,Financials,Large Cap,2023,2023,1
1673277,Francis Richard D,-0.11,-0.05,0.19,0.06,0.06,0.11,0.02,0.13,0.09,-0.17,-0.11,0.08,-0.13,-0.18,0.10,100465.6,100465.6,1,1,MTD,Health Care,Large Cap,2017,2017,1
1673333,Vegas Pablo,-0.14,-0.03,-0.10,0.04,0.12,0.20,0.10,0.20,0.14,-0.18,-0.16,-0.31,-0.24,-0.23,-0.24,415658.595,831317.19,2,1,NI,Utilities,Large Cap,2016,2018,2
1673401,Duato Joaquin,-0.11,0.44,0.35,0.20,0.29,0.53,-0.17,0.24,0.14,-0.31,0.15,-0.18,0.06,0.20,0.21,25009.16,25009.16,1,1,HES,Energy,Large Cap,2020,2020,1
1673525,Henderson Jay L,-0.16,-0.11,-0.07,-0.08,-0.06,-0.02,-0.07,-0.01,-0.02,-0.08,-0.04,-0.05,-0.10,-0.09,-0.05,805065.5,3220262,4,2,ITW,Industrials,Large Cap,2016,2021,3
1673669,Vangolen Glenn M.,-0.27,-0.59,-0.58,0.09,0.11,0.27,-0.03,-0.29,-0.33,-0.36,-0.70,-0.85,-0.24,-0.30,-0.25,242650,242650,1,1,OXY,Energy,Large Cap,2019,2019,1
1675107,Bodine Bruce M.,0.20,1.12,1.16,0.25,0.41,0.65,0.33,0.58,0.75,-0.05,0.71,0.51,-0.13,0.54,0.41,74800,74800,1,1,MOS,Materials,Mid Cap,2020,2020,1
1675882,Johnson Daniel L.,12967222559647200.00,13775801587317300.00,13530847931208800.00,0.12,0.05,0.06,0.12,0.03,0.03,12967222559647200.00,13775801587317300.00,13530847931208800.00,12967222559647200.00,13775801587317300.00,13530847931208800.00,69171.7375,553373.9,8,1,FAST,Industrials,Large Cap,2017,2024,6
1675902,BONNOT VINCENT P,-0.02,0.28,0.50,0.05,0.19,0.35,0.04,0.24,0.37,-0.08,0.09,0.14,-0.07,0.04,0.13,18820.76,37641.52,2,1,IP,Materials,Large Cap,2018,2020,2
1676496,Lund Helge,-0.02,-0.18,-0.45,0.14,0.14,0.07,0.18,0.17,-0.04,-0.16,-0.32,-0.52,-0.20,-0.35,-0.41,186984,186984,1,1,SLB,Energy,Large Cap,2017,2017,1
1676704,Kim Bernard Jin,-0.15,-0.20,-0.22,0.04,0.17,0.09,0.03,0.27,0.19,-0.18,-0.37,-0.32,-0.18,-0.47,-0.41,1050019.58,2100039.16,2,1,MTCH,Communication Services,Mid Cap,2022,2023,2
1676784,Maiuri Louis D,-0.17,-0.17,-0.27,0.09,0.13,0.05,0.08,0.13,-0.15,-0.26,-0.30,-0.32,-0.25,-0.30,-0.12,50024,50024,1,1,STT,Financials,Large Cap,2018,2018,1
